source_mat_id,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orchid,tidal_stage,depth,samp_size,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_dur,samp_deposit_date,samp_store_loc,samp_store_temp,store_person,store_person_orchid,other_person,other_person_orchid,ship_date
EMO BON RFormosa Wa 2200909 3um_2,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 220909,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,3-200,200,3.0,Y,bucket,WaSOP 1,peristaltic pump,,2022-09-09,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,2022-10-17
EMO BON RFormosa Wa 220909 3um_3,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 220909,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,3-200,200,3.0,Y,bucket,WaSOP 1,peristaltic pump,,2022-09-09,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 220909 3um_4,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 220909,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,3-200,200,3.0,Y,bucket,WaSOP 1,peristaltic pump,,2022-09-09,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 220909 0.22um_1,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 220909,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-09-09,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,2022-10-17
EMO BON RFormosa Wa 220909 0.22um_2,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 220909,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-09-09,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,2022-10-17
EMO BON RFormosa Wa 220909 0.22um_3,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 220909,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-09-09,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 220909 0.22um_4,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 220909,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-09-09,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 220909 3um_Blank,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 220909,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,,5,fi,3-200,200,3.0,N,,WaSOP 1,peristaltic pump,,2022-09-09,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 220909 0.22um_Blank,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 220909,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,,5,fi,0.22-3,3,0.22,N,,WaSOP 1,peristaltic pump,,2022-09-09,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221021 3um_1,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 221021,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,3-200,200,3.0,Y,bucket,WaSOP 1,peristaltic pump,,2022-10-21,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221021 3um_2,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 221021,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,3-200,200,3.0,Y,bucket,WaSOP 1,peristaltic pump,,2022-10-21,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221021 3um_3,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 221021,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,3-200,200,3.0,Y,bucket,WaSOP 1,peristaltic pump,,2022-10-21,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221021 3um_4,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 221021,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,3-200,200,3.0,Y,bucket,WaSOP 1,peristaltic pump,,2022-10-21,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221021 0.22um_1,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 221021,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-10-21,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221021 0.22um_2,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 221021,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-10-21,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221021 0.22um_3,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 221021,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-10-21,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221021 0.22um_4,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 221021,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-10-21,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221021 3um_Blank,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 221021,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,,5,fi,3-200,200,3.0,N,,WaSOP 1,peristaltic pump,,2022-10-21,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221021 0.22um_Blank,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-09-09T 10:00+01:00,RFormosa Wa 221021,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,,5,fi,0.22-3,3,0.22,N,,WaSOP 1,peristaltic pump,,2022-10-21,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221216 3um_1,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-12-16T 14:00+01:00,RFormosa Wa 221216,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,3-200,200,3.0,Y,bucket,WaSOP 1,peristaltic pump,,2022-12-16,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221216 3um_2,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-12-16T 14:00+01:00,RFormosa Wa 221216,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,3-200,200,3.0,Y,bucket,WaSOP 1,peristaltic pump,,2022-12-16,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221216 3um_3,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-12-16T 14:00+01:00,RFormosa Wa 221216,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,3-200,200,3.0,Y,bucket,WaSOP 1,peristaltic pump,,2022-12-16,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221216 3um_4,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-12-16T 14:00+01:00,RFormosa Wa 221216,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,3-200,200,3.0,Y,bucket,WaSOP 1,peristaltic pump,,2022-12-16,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221216 0.22um_1,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-12-16T 14:00+01:00,RFormosa Wa 221216,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-12-16,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221216 0.22um_2,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-12-16T 14:00+01:00,RFormosa Wa 221216,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-12-16,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221216 0.22um_3,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-12-16T 14:00+01:00,RFormosa Wa 221216,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-12-16,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221216 0.22um_4,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-12-16T 14:00+01:00,RFormosa Wa 221216,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,0.2,5,fi,0.22-3,3,0.22,Y,bucket,WaSOP 1,peristaltic pump,,2022-12-16,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221216 3um_Blank,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-12-16T 14:00+01:00,RFormosa Wa 221216,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,,5,fi,3-200,200,3.0,N,,WaSOP 1,peristaltic pump,,2022-12-16,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
EMO BON RFormosa Wa 221216 0.22um_Blank,metagenome,lagoon [ENVO_00000038];marine water body [ENVO:00001999]; surface water [ENVO:00002042],2022-12-16T 14:00+01:00,RFormosa Wa 221216,Bruno Louro,https://orcid.org/0000-0001-8164-581X,low_tide,,5,fi,0.22-3,3,0.22,N,,WaSOP 1,peristaltic pump,,2022-12-16,"Ed7, room 1.10, freezer #300387-118",-80,Bruno Louro,https://orcid.org/0000-0001-8164-581X,,,
